AC_NO,AC_NAME,NAME,PARTY,VOTES
95,Amreli,MADHAD RAVAJIBHAI DANABHAI,BSP,1167
95,Amreli,LALBHAI BODAR,NCP,806
95,Amreli,RAJESH MADHVANI,IND,599
95,Amreli,VITTHALBHAI MAVJIBHAI GAJERA (V.M.GAJERA),,322
95,Amreli,PAGHDAL JAYANTILAL BAVABHAI,,285
95,Amreli,ADIYESA RUTIL,IND,242
95,Amreli,None of the Above,NOTA,2869
96,Lathi,VIRAJIBHAI THUMMAR,INC,64743
96,Lathi,GOPALBHAI (CHAMARDI),BJP,55400
96,Lathi,DHARAJIYA KAUSHIKBHAI NANKUBHAI,VPP,1459
96,Lathi,DABASARA VINUBHAI VALJIBHAI,NCP,1046
96,Lathi,PRADIPBHAI VITHALBHAI SOJITRA,IND,938
96,Lathi,SOLANKI DHIRUBHAI MEGHAJIBHAI,BSP,878
96,Lathi,M.D.(BHANUBHAI) MANJARIYA,AAP,797
96,Lathi,HITESH NAROLA (ROBERT),IND,676
96,Lathi,J.R.PARMAR,IND,390
96,Lathi,KOTHIYA DHIRUBHAI SHAMBHUBHAI (PATEL),,325
96,Lathi,J.D.VAVDIYA,RDP,234
96,Lathi,ASVINBHAI BATUKBHAI LIMBASIYA,,184
96,Lathi,None of the Above,NOTA,2577
97,Savarkundla,PRATAP DUDHAT,INC,66366
97,Savarkundla,KAMLESH RASIKBHAI KANANI,BJP,57835
97,Savarkundla,KHIMASURIYA RAMESHKUMAR SHAMJIBHAI,BSP,1505
97,Savarkundla,VALA HAKUBHAI MULUBHAI ( HAKU VALA ),IND,1491
97,Savarkundla,TOTA NATHABHAI DAYABHAI (BHARVAD),,990
97,Savarkundla,VALODRA VRAJLAL JIVABHAI,IND,982
97,Savarkundla,BHARATBHAI MANUBHAI CHUDASAMA,IND,929
97,Savarkundla,HIMMAT BAGDA,IND,440
97,Savarkundla,KHACHAR VIJAYBHA RANINGBHAI,IND,389
97,Savarkundla,BORAD RUPESHBHAI RAMESHBHAI,IND,348
97,Savarkundla,NANABHAI KALIDAS MEHTA,IND,208
97,Savarkundla,None of the Above,NOTA,2989
98,Rajula,DER AMARISHBHAI JIVABHAI,INC,83818
98,Rajula,SOLANKI HIRABHAI ODHAVJIBHAI,BJP,71099
98,Rajula,SHANTUBHAI BABABHAI VARU,IND,1969
98,Rajula,KATARIYA MANUBHAI MATHURBHAI,BSP,1767
98,Rajula,VAGHELA BHAVESHBHAI MOHANBHAI,IND,1463
98,Rajula,VARU KESHUBHAI BAVKUBHAI,AIHCP,1269
98,Rajula,LADUMOR ARVINDBHAI KARSHANBHAI,IND,661
98,Rajula,None of the Above,NOTA,2757
99,Mahuva,MAKWANA RAGHAVBHAI CHONDABHAI,BJP,44410
99,Mahuva,DR. KANUBHAI V. KALSARIA,IND,39401
99,Mahuva,BARAIYA VIJAYBHAI RAVJIBHAI,INC,30576
99,Mahuva,BIPINKUMAR BHUPATRAY SANGHAVI,IND,13414
99,Mahuva,CHHAGANBHAI BACHUBHAI PARMAR,VPP,1234
99,Mahuva,BHALIYA CHANDUBHAI BABUBHAI,GHCP,1021
99,Mahuva,GOHIL PRATAPBHAI NANJIBHAI,AIHCP,989
99,Mahuva,KALSARIYA RANCHHODBHAI JADAVBHAI,IND,938
99,Mahuva,None of the Above,NOTA,2653
100,Talaja,KANUBHAI MATHURAMBHAI BARAIYA,INC,66862
100,Talaja,CHAUHAN GAUTAMBHAI GOPABHAI,BJP,65083
100,Talaja,KISHORBHAI RUDABHAI VAGHELA,VPP,1393
100,Talaja,KAGADA RAMESHBHAI PUNABHAI,AIHCP,1250
100,Talaja,VEGAD HARESHBHAI BABUBHAI,IND,1242
100,Talaja,BHALIYA HARSHADBHAI.V,IND,891
100,Talaja,BAMBHANIA SHANTIBHAI ARJANBHAI,IND,632
100,Talaja,BHIL CHHAGANBHAI HAJABHAI,GHCP,578
100,Talaja,BHARATKUMAR NANDLAL NIMAVAT,IND,292
100,Talaja,BARAIYA SURESHBHAI NATHABHAI,IND,226
100,Talaja,GORADIYA SURESHBHAI SHANTILAL (KANSARA),IND,216
100,Talaja,CHAUHAN HARSHADBHAI MANUBHAI,IND,179
100,Talaja,None of the Above,NOTA,2918
101,Gariadhar,NAKRANI KESHUBHAI HIRJIBHAI,BJP,50635
101,Gariadhar,KHENI PARESHBHAI MANJIBHAI,INC,48759
101,Gariadhar,CHAVADA MANUBHAI PARSOTTAMBHAI,GHCP,6645
101,Gariadhar,KANTARIYA DHIRUBHAI DEVJIBHAI,BSP,1145
101,Gariadhar,SARVAIYA MANUBHAI RUDABHAI,IND,1027
101,Gariadhar,GOHIL DARBAR KANUBHAI HAMIRBHAI,IND,938
101,Gariadhar,KHASIYA DEVJIBHAI DUDABHAI,,627
101,Gariadhar,GOSAI ASHOKGIRI SHANTIGIRI,,443
101,Gariadhar,GOSAI AMITPARI NATHUPARI,IND,440
101,Gariadhar,DABHI GABHABHAI BALUBHAI,AIHCP,406
101,Gariadhar,PARMAR KALPESHBHAI MATHURBHAI,VPP,352
101,Gariadhar,AJAMERI SULEMANBHAI HASANBHAI,IND,334
101,Gariadhar,None of the Above,NOTA,1557
102,Palitana,BARAIYA BHIKHABHAI RAVAJIBHAI,BJP,69479
102,Palitana,RATHOD PRAVINBHAI JINABHAI,INC,55290
102,Palitana,GADHAVI PRAVINBHAI MULUBHAI,GHCP,7784
102,Palitana,RATHOD BHARATBHAI MADHUBHAI,AIHCP,3384
102,Palitana,DANKHARA NANUBHAI BHIKHABHAI,IND,2429
102,Palitana,LAXMANBHAI JIVABHAI MALANKIYA,IND,1588
102,Palitana,RAKESH G. PAGI,,1354
102,Palitana,MEVADA MAHESHBHAI SHAMJIBHAI,BSP,1063
102,Palitana,VAGHELA VIPULBHAI BHARATBHAI,,855
102,Palitana,LALLUBHAI JINABHAI DAKHARA,IND,831
102,Palitana,SAIYAD USMANBHAI NATHABHAI,IND,822
102,Palitana,CHAUHAN NARSHIBHAI UKABHAI,IND,765
102,Palitana,NAKRANI VIJAYBHAI MAHESHBHAI,IND,504
102,Palitana,JIVRAJBHAI VELAJIBHAI MAKWANA,IND,357
102,Palitana,KHADRANI ASIMBHAI PIRBHAI,IND,340
102,Palitana,None of the Above,NOTA,2698
103,Bhavnagar Rural,PARSOTTAMBHAI ODHAVJIBHAI SOLANKI,BJP,87458
103,Bhavnagar Rural,KANTIBHAI TAPUBHAI CHAUHAN,INC,57917
103,Bhavnagar Rural,SOLANKI VICKY GIRISHBHAI,IND,2126
103,Bhavnagar Rural,GOHIL NARENDRABHAI DIPAKBHAI,,1945
103,Bhavnagar Rural,GOHIL DIGVIJAYSINH BHIKHUBHA,BSP,1415
103,Bhavnagar Rural,VINODBHAI KANJIBHAI SOLANKI,VPP,1269
103,Bhavnagar Rural,GOHIL PRAVINSINH DHIRUBHA,AIHCP,1254
103,Bhavnagar Rural,HEMANTSINH KARANSINH GOHIL,IND,1195
103,Bhavnagar Rural,DAKHARA TULASIBHAI LAXMANBHAI,IND,562
103,Bhavnagar Rural,GOHIL DILAVARSINH CHHANUBHA,IND,468
103,Bhavnagar Rural,None of the Above,NOTA,3407
104,Bhavnagar East,DAVE VIBHAVARI,BJP,87323
104,Bhavnagar East,RATHOD NITABEN BABUBHAI,INC,64881
104,Bhavnagar East,CHAUHAN SURESHBHAI CHHABILDAS,VPP,2037
104,Bhavnagar East,SOLANKI USMANBHAI AHAMADBHAI,IND,1151
104,Bhavnagar East,None of the Above,NOTA,3459
105,Bhavnagar West,JITENDRABHAI SAVAJIBHAI VAGHANI (JITU VAGHANI),BJP,83701
105,Bhavnagar West,GOHIL DILIPSINH AJITSINH,INC,56516
105,Bhavnagar West,DHARAMASHIBHAI RAMJIBHAI DHAPA,VPP,3501
105,Bhavnagar West,MAKAWANA SANJAYBHAI MAGANBHAI,SHI,1674
105,Bhavnagar West,PANKAJBHAI MOHANBHAI SANDISH,IND,1010
105,Bhavnagar West,RATHOD DINESHBHAI LAKHABHAI,BSP,774
105,Bhavnagar West,PATHAN VAJIRKHAN MOHABBATKHAN,IND,380
105,Bhavnagar West,DHARAIYA NARESHBHAI KHIMAJIBHAI,IND,305
105,Bhavnagar West,GORI SADIK A.SATARBHAI,IND,215
105,Bhavnagar West,VEGAD NATHABHAI BACHUBHAI,,140
105,Bhavnagar West,None of the Above,NOTA,3190
106,Gadhada,MARU PRAVINBHAI TIDABHAI,INC,69457
106,Gadhada,ATMARAM MAKANBHAI PARMAR,BJP,60033
106,Gadhada,V. V. PARMAR,IND,1361
106,Gadhada,SOLANKI MANJIBHAI VIRABHAI,NCP,1001
106,Gadhada,PARMAR GAGAJIBHAI POLABHAI,IND,917
106,Gadhada,ASHOKBHAI BHAYABHAI GILATAR,VPP,614
106,Gadhada,SOLANKI MINABEN SHANTILAL,BSP,443
106,Gadhada,MAKWANA DALPATBHAI MOHANBHAI,AIHCP,376
106,Gadhada,None of the Above,NOTA,2868
107,Botad,SAURABH PATEL (DALAL),BJP,78395
107,Botad,KALATHIYA DHIRAJLAL MADHAVJIBHAI  (D.M.PATEL),INC,77174
107,Botad,JAMOD SOMABHAI RAMJIBHAI,IND,4594
107,Botad,DALVADI MANSUKHABHAI LAXMANBHAI,IND,2230
107,Botad,NAKABHAI VELABHAI BARAIYA,IND,1818
107,Botad,CHAVDA GUNVANTBHAI BHIMJIBHAI,BSP,944
107,Botad,KHAMBHALIA SURABHAI DEVAYATBHAI,SHI,803
107,Botad,JAMOD PRABHUBHAI VALJIBHAI,GHCP,668
107,Botad,GHANSHYAMBHAI GHUGHABHAI DHARAJIYA,NCP,644
107,Botad,CHAUHAN MULSHANKARBHAI RAGHURAMBHAI,IND,603
107,Botad,BABUBHAI TALSHIBHAI,IND,575
107,Botad,BALIYA RATNABHAI SAMATBHAI,IND,459
107,Botad,RAMESHBHAI NARANBHAI METALIYA,IND,435
107,Botad,JANGAD ABUBAKAR RAHIMBHAI,IND,421
107,Botad,CHAUHAN BHARATBHAI SAVJIBHAI,IND,418
107,Botad,BAVALIYA JILUBHAI MITHABHAI,AAP,351
107,Botad,RAMJIBHAI KUKABHAI SAPARA,IND,347
107,Botad,CHAUHAN MUNNABHAI HIRABHAI,IND,330
107,Botad,CHAVDA PRAKASHBHAI BHARATBHAI,IND,315
107,Botad,BAVALIYA PUNAMBHAI DHANJIBHAI,IND,292
107,Botad,MORADIYA NITESHBHAI PURUSHOTAMBHAI,IND,280
107,Botad,CHAUHAN KAMLESHBHAI ARJANBHAI,VPP,246
107,Botad,MER KALUBHAI SHIVABHAI,IND,194
107,Botad,PATEL MAHESHBHAI RAMNIKBHAI,IND,179
107,Botad,ARJANBHAI SHIVABHAI DHARAJIYA,IND,160
107,Botad,None of the Above,NOTA,1286
108,Khambhat,MAHESHKUMAR KANAIYALAL RAVAL  (MAYUR RAVAL),BJP,71459
108,Khambhat,PATEL KHUSHMANBHAI SHANTILAL,INC,69141
108,Khambhat,BHADRIKKUMAR HIRABHAI SOLANKI,BSP,1499
108,Khambhat,PATEL CHANDRAKANTBHAI BHAILALBHAI,INCP,1155
108,Khambhat,DR. PATEL DINESHBHAI SHANABHAI,,971
108,Khambhat,PARMAR TARAKBHAI HIMMATBHAI,GHCP,967
108,Khambhat,PURSHOTTAM ALIAS KANUBHAI MATHURBHAI CHAUHAN,IND,794
108,Khambhat,None of the Above,NOTA,2731
109,Borsad,PARMAR RAJENDRASINH DHIRSINH,INC,86254
109,Borsad,RAMANBHAI BHIKHABHAI SOLANKI,BJP,74786
109,Borsad,PARMAR RAKESHKUMAR PRAVINBHAI,BSP,1944
109,Borsad,MAKWANA PRAKASHKUMAR VITHTHALBHAI,IND,1912
109,Borsad,ARPANKUMAR BHASKARBHAI PATEL,IND,1250
109,Borsad,KALPESHKUMAR JAYANTIBHAI PATEL (SHIVABHAU),SHI,963
109,Borsad,PATEL SHASHIKANTBHAI RAMANBHAI,MNP,490
109,Borsad,None of the Above,NOTA,2175
110,Anklav,AMIT CHAVDA,INC,90603
110,Anklav,HANSAKUVARBA JANAKSINH RAJ,BJP,56974
110,Anklav,PRAKASHBHAI MAGANBHAI PARMAR,BSP,1071
110,Anklav,RAJENDRASINH FATESINH MAHIDA,IND,749
110,Anklav,HITESHKUMAR LALJIBHAI RABARI,IND,684
110,Anklav,GAJENDRASINH HARISINH RAJ,AIHCP,679
110,Anklav,PRAVINBHAI MULJIBHAI PATEL,LGP,277
110,Anklav,YUSUFBHAI ABHESANG RAJ (PAINTER),IND,276
110,Anklav,KAUSHIKKUMAR CHAVDA,IND,206
110,Anklav,None of the Above,NOTA,3880
111,Umreth,GOVINDBHAI RAIJIBHAI PARMAR,BJP,68326
111,Umreth,KAPILABEN GOPALSINH CHAVDA,INC,66443
111,Umreth,PATEL JAYANTBHAI RAMANBHAI (BOSKEY),NCP,35051
111,Umreth,YAKUBMIYA ABDULMIYA MALEK,IND,1286
